years_experience_capped,experience_level_encoded,company_size_encoded,remote_category,skills_count,benefits_score_normalized,job_desc_log,location_salary_premium,country_grouped_Austria,country_grouped_Canada,country_grouped_China,country_grouped_Denmark,country_grouped_France,country_grouped_Germany,country_grouped_India,country_grouped_Israel,country_grouped_Other,country_grouped_Singapore,country_grouped_Sweden,job_category_Data Analyst,job_category_Data Engineer,job_category_Data Scientist,job_category_ML Engineer,job_category_Management,job_category_Other
2,2,1,3,3,0.78,7.637716432664798,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4,2,3,0,5,0.44000000000000006,7.581719640125308,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3,2,2,2,3,0.41999999999999993,7.295735072749282,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9,3,3,3,4,0.1,7.074116816197362,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,2,2,0,4,1.0,7.592366128519796,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
13,4,2,2,4,0.040000000000000036,6.340359303727752,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
9,3,1,0,5,0.1,7.119635638017636,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10,4,3,0,4,0.040000000000000036,7.363913501405819,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
6,3,1,0,3,0.040000000000000036,7.456454555176209,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
14,4,1,2,4,0.82,7.765569081097317,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,1,3,2,3,0.25999999999999995,7.493317248862145,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,1,2,5,0.2800000000000001,7.140453043101158,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,3,0,4,0.72,7.724446645633537,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
8,3,2,3,4,0.41999999999999993,7.698936199813447,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
19,4,1,2,3,0.6399999999999999,7.108244139731541,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
9,3,3,0,4,0.36,7.329749689041512,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,2,2,3,4,0.9199999999999999,7.051855622955894,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
18,4,2,2,4,0.41999999999999993,7.3098814858247865,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,2,0,4,0.5800000000000001,7.453561871643373,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
19,4,2,0,5,0.54,7.5352967024440884,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,2,3,5,0.9800000000000001,7.631916513071252,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,2,0,5,0.34,7.747164966520335,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,1,3,3,0.040000000000000036,7.3727463664043285,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,3,3,0,3,0.8399999999999999,7.00669522683704,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10,4,2,2,4,0.4800000000000001,7.453561871643373,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2,2,3,2,4,0.3,7.669495251007694,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
8,3,2,3,5,0.44000000000000006,7.598399329323964,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,1,2,2,5,0.36,7.089243155027514,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
10,4,3,3,3,0.9600000000000002,7.283448228756631,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2,2,2,3,4,0.9800000000000001,6.472346294500901,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
8,3,1,0,3,0.72,7.3914152346753585,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
8,3,2,3,5,0.44000000000000006,7.325807502595773,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3,2,2,2,4,0.7600000000000001,7.666221925662725,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
19,4,2,2,3,0.040000000000000036,7.774435510302958,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,2,1,3,4,0.18000000000000008,7.605890001053122,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
17,4,3,0,4,0.24000000000000005,7.642044402873258,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,3,2,3,0.5599999999999999,7.038783541388542,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
13,4,2,3,4,0.8,7.782807262839695,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
17,4,1,2,5,0.38000000000000006,7.400620577371135,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,3,0,5,0.6199999999999999,6.975413927455952,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12,4,3,3,4,0.019999999999999928,7.191429330036379,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,2,0,5,0.9800000000000001,7.607878073278507,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,2,1,3,4,0.9399999999999998,6.333279628139691,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
14,4,1,2,5,0.18000000000000008,7.20934025660291,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
15,4,1,2,5,0.78,7.774435510302958,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,1,2,5,0.9399999999999998,6.249975242259483,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18,4,3,3,5,0.019999999999999928,7.45876269238096,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8,3,2,2,3,0.41999999999999993,6.251903883165888,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2,2,2,2,5,0.4800000000000001,7.436617265234227,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
9,3,2,2,3,0.11999999999999993,7.331714969726466,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
18,4,2,0,3,0.8800000000000001,7.360739903058278,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6,3,2,0,5,0.5199999999999999,7.1891677384203225,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9,3,3,3,3,0.7,7.738923757439457,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
17,4,3,2,3,0.05999999999999996,7.366445148327599,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,3,1,3,3,0.4800000000000001,7.60489448081162,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,2,2,2,5,0.34,7.704361167910313,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5,3,1,2,4,0.9600000000000002,6.285998094508865,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6,3,3,3,3,0.44000000000000006,7.667158255319148,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,3,3,5,0.82,6.720220155135295,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2,3,2,4,0.41999999999999993,6.741700694652055,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9,3,1,2,5,0.41999999999999993,7.77485576666552,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
4,2,1,0,3,0.8600000000000001,7.380879035564116,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
17,4,1,2,5,0.5800000000000001,7.475339236566737,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,3,0,4,0.14000000000000004,7.267525427828172,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
9,3,1,2,5,0.4,6.760414691083428,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,2,0,5,0.38000000000000006,7.224753405767971,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
17,4,2,0,5,0.8,7.1569563646156364,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16,4,3,3,5,0.45999999999999996,7.353081920515432,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,2,3,0,5,0.7600000000000001,7.440733707389261,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,1,1,2,3,0.4800000000000001,6.682108597449809,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,1,2,3,4,0.18000000000000008,7.742835955430749,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,2,2,0,4,0.54,7.503840746698951,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,2,2,3,4,0.24000000000000005,7.204892510204673,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
13,4,2,0,3,0.38000000000000006,7.336285660021297,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2,2,3,3,4,0.8600000000000001,7.221835825288449,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
